X,Y,Z,B0
0.04,0.005,-0.025,0.04443033333333333
-0.04,0.01,-0.025,0.044439
-0.035,0.01,-0.025,0.0444
-0.03,0.01,-0.025,0.044365499999999995
-0.025,0.01,-0.025,0.04432775
-0.02,0.01,-0.025,0.044293
-0.015,0.01,-0.025,0.04427125
-0.01,0.01,-0.025,0.0442515
-0.005,0.01,-0.025,0.044227499999999996
0.0,0.01,-0.025,0.0442245
0.005,0.01,-0.025,0.044226999999999995
0.01,0.01,-0.025,0.0442435
0.015,0.01,-0.025,0.044264
0.02,0.01,-0.025,0.0442865
0.025,0.01,-0.025,0.04431675
0.03,0.01,-0.025,0.044351
0.035,0.01,-0.025,0.044386333333333326
0.04,0.01,-0.025,0.044436
-0.04,0.015,-0.025,0.044437
-0.035,0.015,-0.025,0.0444025
-0.03,0.015,-0.025,0.04436225
-0.025,0.015,-0.025,0.04432875
-0.02,0.015,-0.025,0.04430225
-0.015,0.015,-0.025,0.044275375000000006
-0.01,0.015,-0.025,0.0442505
-0.005,0.015,-0.025,0.044234875
0.0,0.015,-0.025,0.044228250000000004
0.005,0.015,-0.025,0.044237625
0.01,0.015,-0.025,0.044251
0.015,0.015,-0.025,0.04426675
0.02,0.015,-0.025,0.0442955
0.025,0.015,-0.025,0.0443275
0.03,0.015,-0.025,0.0443705
0.035,0.015,-0.025,0.044413
0.04,0.015,-0.025,0.044456999999999997
-0.035,0.02,-0.025,0.044402
-0.03,0.02,-0.025,0.044364
-0.025,0.02,-0.025,0.04433075
-0.02,0.02,-0.025,0.0442935
-0.015,0.02,-0.025,0.0442665
-0.01,0.02,-0.025,0.0442445
-0.005,0.02,-0.025,0.04423225
0.0,0.02,-0.025,0.044229000000000004
0.005,0.02,-0.025,0.044235250000000004
0.01,0.02,-0.025,0.0442525
0.015,0.02,-0.025,0.0442735
0.02,0.02,-0.025,0.044302499999999995
0.025,0.02,-0.025,0.04433625
0.03,0.02,-0.025,0.044373
0.035,0.02,-0.025,0.04441066666666666
-0.035,0.025,-0.025,0.0443745
-0.03,0.025,-0.025,0.04434233333333334
-0.025,0.025,-0.025,0.044311
-0.02,0.025,-0.025,0.04427475
-0.015,0.025,-0.025,0.044258875
-0.01,0.025,-0.025,0.044233
-0.005,0.025,-0.025,0.044228500000000004
0.0,0.025,-0.025,0.044227999999999996
0.005,0.025,-0.025,0.04422975
0.01,0.025,-0.025,0.0442485
0.015,0.025,-0.025,0.04426975
0.02,0.025,-0.025,0.044308999999999994
0.025,0.025,-0.025,0.04434757142857143
0.03,0.025,-0.025,0.044386
0.035,0.025,-0.025,0.04442875
-0.03,0.03,-0.025,0.044311
-0.025,0.03,-0.025,0.044304
-0.02,0.03,-0.025,0.04427600000000001
-0.015,0.03,-0.025,0.044242250000000004
-0.01,0.03,-0.025,0.044227499999999996
-0.005,0.03,-0.025,0.044220749999999996
0.0,0.03,-0.025,0.044225
0.005,0.03,-0.025,0.044240249999999995
0.01,0.03,-0.025,0.0442575
0.015,0.03,-0.025,0.044286
0.02,0.03,-0.025,0.0443245
0.025,0.03,-0.025,0.044372
0.03,0.03,-0.025,0.044407
-0.025,0.035,-0.025,0.0442905
-0.02,0.035,-0.025,0.04426033333333333
-0.015,0.035,-0.025,0.04423366666666666
-0.01,0.035,-0.025,0.04422000000000001
-0.005,0.035,-0.025,0.04422628571428572
0.0,0.035,-0.025,0.04424375
0.005,0.035,-0.025,0.044258428571428574
0.01,0.035,-0.025,0.044275999999999996
0.015,0.035,-0.025,0.04430216666666666
0.02,0.035,-0.025,0.04433433333333333
0.025,0.035,-0.025,0.0443825
-0.015,0.04,-0.025,0.044209500000000006
-0.01,0.04,-0.025,0.044191
-0.005,0.04,-0.025,0.04421866666666667
0.0,0.04,-0.025,0.0442445
0.005,0.04,-0.025,0.04425933333333333
0.01,0.04,-0.025,0.044268
0.015,0.04,-0.025,0.0443035
-0.005,-0.045,-0.02,0.044296499999999996
0.0,-0.045,-0.02,0.044346
0.005,-0.045,-0.02,0.044356
-0.02,-0.04,-0.02,0.044266
-0.015,-0.04,-0.02,0.0442555
-0.01,-0.04,-0.02,0.044264
-0.005,-0.04,-0.02,0.0442865
0.0,-0.04,-0.02,0.044312
0.005,-0.04,-0.02,0.044334
0.01,-0.04,-0.02,0.044344999999999996
0.015,-0.04,-0.02,0.044365499999999995
0.02,-0.04,-0.02,0.044400999999999996
-0.025,-0.035,-0.02,0.04431966666666667
-0.02,-0.035,-0.02,0.0442935
-0.015,-0.035,-0.02,0.0442735
-0.01,-0.035,-0.02,0.0442715
-0.005,-0.035,-0.02,0.044289
0.0,-0.035,-0.02,0.044284500000000004
0.005,-0.035,-0.02,0.044295749999999995
0.01,-0.035,-0.02,0.044317
0.015,-0.035,-0.02,0.04434025
0.02,-0.035,-0.02,0.0443705
0.025,-0.035,-0.02,0.044406
-0.03,-0.03,-0.02,0.044362
-0.025,-0.03,-0.02,0.0443375
-0.02,-0.03,-0.02,0.044311
-0.015,-0.03,-0.02,0.0442945
-0.01,-0.03,-0.02,0.044273
-0.005,-0.03,-0.02,0.0442735
0.0,-0.03,-0.02,0.044273
0.005,-0.03,-0.02,0.0442885
0.01,-0.03,-0.02,0.044301
0.015,-0.03,-0.02,0.04432
0.02,-0.03,-0.02,0.044349
0.025,-0.03,-0.02,0.0443755
0.03,-0.03,-0.02,0.044396
-0.035,-0.025,-0.02,0.044391
-0.03,-0.025,-0.02,0.044360500000000004
-0.025,-0.025,-0.02,0.0443315
-0.02,-0.025,-0.02,0.0443065
-0.015,-0.025,-0.02,0.04428575
-0.01,-0.025,-0.02,0.044275999999999996
-0.005,-0.025,-0.02,0.04426525
0.0,-0.025,-0.02,0.0442685
0.005,-0.025,-0.02,0.0442675
0.01,-0.025,-0.02,0.0442875
0.015,-0.025,-0.02,0.04430325
0.02,-0.025,-0.02,0.044324
0.025,-0.025,-0.02,0.044351999999999996
0.03,-0.025,-0.02,0.04438
0.035,-0.025,-0.02,0.04440966666666666
-0.04,-0.02,-0.02,0.044385
-0.035,-0.02,-0.02,0.0444125
-0.03,-0.02,-0.02,0.044385
-0.025,-0.02,-0.02,0.044353500000000004
-0.02,-0.02,-0.02,0.044328
-0.015,-0.02,-0.02,0.044305000000000004
-0.01,-0.02,-0.02,0.044286
-0.005,-0.02,-0.02,0.044271
0.0,-0.02,-0.02,0.044265
0.005,-0.02,-0.02,0.0442725
0.01,-0.02,-0.02,0.04428
0.015,-0.02,-0.02,0.044297500000000004
0.02,-0.02,-0.02,0.044324
0.025,-0.02,-0.02,0.044345499999999996
0.03,-0.02,-0.02,0.044373
0.035,-0.02,-0.02,0.044406
0.04,-0.02,-0.02,0.04444
-0.04,-0.015,-0.02,0.0444545
-0.035,-0.015,-0.02,0.04441775
-0.03,-0.015,-0.02,0.044387
-0.025,-0.015,-0.02,0.04434825
-0.02,-0.015,-0.02,0.0443175
-0.015,-0.015,-0.02,0.04429450000000001
-0.01,-0.015,-0.02,0.044276499999999996
-0.005,-0.015,-0.02,0.04426950000000001
0.0,-0.015,-0.02,0.0442615
0.005,-0.015,-0.02,0.04426275
0.01,-0.015,-0.02,0.044275
0.015,-0.015,-0.02,0.044291500000000004
0.02,-0.015,-0.02,0.044318
0.025,-0.015,-0.02,0.044347000000000004
0.03,-0.015,-0.02,0.044377
0.035,-0.015,-0.02,0.04440725
0.04,-0.015,-0.02,0.0444495
-0.04,-0.01,-0.02,0.044472000000000005
-0.035,-0.01,-0.02,0.044427999999999995
-0.03,-0.01,-0.02,0.044382
-0.025,-0.01,-0.02,0.044354000000000005
-0.02,-0.01,-0.02,0.044331999999999996
-0.015,-0.01,-0.02,0.044304
-0.01,-0.01,-0.02,0.044279
-0.005,-0.01,-0.02,0.044271
0.0,-0.01,-0.02,0.044269
0.005,-0.01,-0.02,0.044263
0.01,-0.01,-0.02,0.044278
0.015,-0.01,-0.02,0.044289499999999996
0.02,-0.01,-0.02,0.044306
0.025,-0.01,-0.02,0.0443395
0.03,-0.01,-0.02,0.044377
0.035,-0.01,-0.02,0.0444155
0.04,-0.01,-0.02,0.044454
-0.045,-0.005,-0.02,0.044518
-0.04,-0.005,-0.02,0.044473
-0.035,-0.005,-0.02,0.0444315
-0.03,-0.005,-0.02,0.044388
-0.025,-0.005,-0.02,0.04436125
-0.02,-0.005,-0.02,0.0443295
-0.015,-0.005,-0.02,0.04430325
-0.01,-0.005,-0.02,0.044286
-0.005,-0.005,-0.02,0.04427425
0.0,-0.005,-0.02,0.0442675
0.005,-0.005,-0.02,0.04426950000000001
0.01,-0.005,-0.02,0.0442815
0.015,-0.005,-0.02,0.044282749999999996
0.02,-0.005,-0.02,0.044308
0.025,-0.005,-0.02,0.04433525
0.03,-0.005,-0.02,0.044367500000000004
0.035,-0.005,-0.02,0.044402
0.04,-0.005,-0.02,0.0444515
0.045,-0.005,-0.02,0.0445045
-0.045,0.0,-0.02,0.044513
-0.04,0.0,-0.02,0.044469
-0.035,0.0,-0.02,0.044427
-0.03,0.0,-0.02,0.044386
-0.025,0.0,-0.02,0.044360500000000004
-0.02,0.0,-0.02,0.044321
-0.015,0.0,-0.02,0.044296499999999996
-0.01,0.0,-0.02,0.044278
-0.005,0.0,-0.02,0.0442635
0.0,0.0,-0.02,0.044268
0.005,0.0,-0.02,0.044268
0.01,0.0,-0.02,0.044278
0.015,0.0,-0.02,0.044297
0.02,0.0,-0.02,0.044321
0.025,0.0,-0.02,0.044341000000000005
0.03,0.0,-0.02,0.044372
0.035,0.0,-0.02,0.044409500000000005
0.04,0.0,-0.02,0.044454
0.045,0.0,-0.02,0.044499000000000004
-0.045,0.005,-0.02,0.0445065
-0.04,0.005,-0.02,0.0444665
-0.035,0.005,-0.02,0.0444245
-0.03,0.005,-0.02,0.0443845
-0.025,0.005,-0.02,0.044358249999999995
-0.02,0.005,-0.02,0.044325
-0.015,0.005,-0.02,0.044297
-0.01,0.005,-0.02,0.04428
-0.005,0.005,-0.02,0.044269
0.0,0.005,-0.02,0.044256000000000004
0.005,0.005,-0.02,0.04426525
0.01,0.005,-0.02,0.0442715
0.015,0.005,-0.02,0.044283249999999996
0.02,0.005,-0.02,0.044308999999999994
0.025,0.005,-0.02,0.04433575
0.03,0.005,-0.02,0.0443735
0.035,0.005,-0.02,0.044423000000000004
0.04,0.005,-0.02,0.0444685
0.045,0.005,-0.02,0.0445075
-0.04,0.01,-0.02,0.044455
-0.035,0.01,-0.02,0.044414
-0.03,0.01,-0.02,0.044384
-0.025,0.01,-0.02,0.04435
-0.02,0.01,-0.02,0.044317
-0.015,0.01,-0.02,0.0443105
-0.01,0.01,-0.02,0.044292000000000005
-0.005,0.01,-0.02,0.0442585
0.0,0.01,-0.02,0.044253
0.005,0.01,-0.02,0.0442605
0.01,0.01,-0.02,0.04425
0.015,0.01,-0.02,0.044278500000000005
0.02,0.01,-0.02,0.044319
0.025,0.01,-0.02,0.0443495
0.03,0.01,-0.02,0.044388
0.035,0.01,-0.02,0.0444335
0.04,0.01,-0.02,0.044479000000000005
-0.04,0.015,-0.02,0.044463
-0.035,0.015,-0.02,0.04441825
-0.03,0.015,-0.02,0.0443735
-0.025,0.015,-0.02,0.044344999999999996
-0.02,0.015,-0.02,0.0443215
-0.015,0.015,-0.02,0.044289
-0.01,0.015,-0.02,0.0442715
-0.005,0.015,-0.02,0.044262
0.0,0.015,-0.02,0.0442545
0.005,0.015,-0.02,0.044261
0.01,0.015,-0.02,0.044278500000000005
0.015,0.015,-0.02,0.04430425
0.02,0.015,-0.02,0.04434
0.025,0.015,-0.02,0.044362
0.03,0.015,-0.02,0.044396
0.035,0.015,-0.02,0.0444335
0.04,0.015,-0.02,0.04448
-0.04,0.02,-0.02,0.044422
-0.035,0.02,-0.02,0.0443925
-0.03,0.02,-0.02,0.044360000000000004
-0.025,0.02,-0.02,0.044328
-0.02,0.02,-0.02,0.044301
-0.015,0.02,-0.02,0.044282499999999995
-0.01,0.02,-0.02,0.044266
-0.005,0.02,-0.02,0.0442555
0.0,0.02,-0.02,0.044255
0.005,0.02,-0.02,0.0442605
0.01,0.02,-0.02,0.044275
0.015,0.02,-0.02,0.044302999999999995
0.02,0.02,-0.02,0.04433
0.025,0.02,-0.02,0.0443615
0.03,0.02,-0.02,0.044394
0.035,0.02,-0.02,0.0444335
0.04,0.02,-0.02,0.044476
-0.035,0.025,-0.02,0.044368
-0.03,0.025,-0.02,0.0443405
-0.025,0.025,-0.02,0.04431625
-0.02,0.025,-0.02,0.044285000000000005
-0.015,0.025,-0.02,0.0442665
-0.01,0.025,-0.02,0.044262
-0.005,0.025,-0.02,0.04426325000000001
0.0,0.025,-0.02,0.0442605
0.005,0.025,-0.02,0.044267
0.01,0.025,-0.02,0.0442865
0.015,0.025,-0.02,0.044309249999999994
0.02,0.025,-0.02,0.04434
0.025,0.025,-0.02,0.044373
0.03,0.025,-0.02,0.044407
0.035,0.025,-0.02,0.044441
-0.03,0.03,-0.02,0.044322
-0.025,0.03,-0.02,0.044298500000000005
-0.02,0.03,-0.02,0.044277
-0.015,0.03,-0.02,0.0442565
-0.01,0.03,-0.02,0.04425
-0.005,0.03,-0.02,0.044252
0.0,0.03,-0.02,0.044257
0.005,0.03,-0.02,0.044269499999999996
0.01,0.03,-0.02,0.044292000000000005
0.015,0.03,-0.02,0.0443245
0.02,0.03,-0.02,0.044353
0.025,0.03,-0.02,0.0443785
0.03,0.03,-0.02,0.044412
-0.025,0.035,-0.02,0.044267
-0.02,0.035,-0.02,0.044246499999999994
-0.015,0.035,-0.02,0.044238
-0.01,0.035,-0.02,0.044242500000000004
-0.005,0.035,-0.02,0.0442515
0.0,0.035,-0.02,0.0442645
0.005,0.035,-0.02,0.04428825
0.01,0.035,-0.02,0.044304
0.015,0.035,-0.02,0.0443325
0.02,0.035,-0.02,0.04437
0.025,0.035,-0.02,0.044406333333333325
-0.02,0.04,-0.02,0.044226999999999995
-0.015,0.04,-0.02,0.044213499999999996
-0.01,0.04,-0.02,0.044226
-0.005,0.04,-0.02,0.04425
0.0,0.04,-0.02,0.044282
0.005,0.04,-0.02,0.044301
0.01,0.04,-0.02,0.04432
0.015,0.04,-0.02,0.0443505
0.02,0.04,-0.02,0.04439
-0.005,0.045,-0.02,0.044248
0.0,0.045,-0.02,0.044301
0.005,0.045,-0.02,0.044337
-0.015,-0.045,-0.015,0.04425375
-0.01,-0.045,-0.015,0.044291000000000004
-0.005,-0.045,-0.015,0.0443395
0.0,-0.045,-0.015,0.044377999999999994
0.005,-0.045,-0.015,0.0444045
0.01,-0.045,-0.015,0.044414999999999996
0.015,-0.045,-0.015,0.0444345
-0.025,-0.04,-0.015,0.0442715
-0.02,-0.04,-0.015,0.0442775
-0.015,-0.04,-0.015,0.04426275
-0.01,-0.04,-0.015,0.044295
-0.005,-0.04,-0.015,0.0443095
0.0,-0.04,-0.015,0.044337
0.005,-0.04,-0.015,0.0443645
0.01,-0.04,-0.015,0.044387
0.015,-0.04,-0.015,0.044403500000000005
0.02,-0.04,-0.015,0.044424
0.025,-0.04,-0.015,0.044443
-0.03,-0.035,-0.015,0.044323
-0.025,-0.035,-0.015,0.044304500000000004
-0.02,-0.035,-0.015,0.044289749999999996
-0.015,-0.035,-0.015,0.044291000000000004
-0.01,-0.035,-0.015,0.04429425
-0.005,-0.035,-0.015,0.044301
0.0,-0.035,-0.015,0.04431975000000001
0.005,-0.035,-0.015,0.044331875
0.01,-0.035,-0.015,0.04435
0.015,-0.035,-0.015,0.044368374999999995
0.02,-0.035,-0.015,0.04438775
0.025,-0.035,-0.015,0.04441183333333333
0.03,-0.035,-0.015,0.044432
-0.035,-0.03,-0.015,0.044374000000000004
-0.03,-0.03,-0.015,0.044351999999999996
-0.025,-0.03,-0.015,0.0443325
-0.02,-0.03,-0.015,0.044308
-0.015,-0.03,-0.015,0.04429525
-0.01,-0.03,-0.015,0.044291500000000004
-0.005,-0.03,-0.015,0.0442885
0.0,-0.03,-0.015,0.0442935
0.005,-0.03,-0.015,0.04431025
0.01,-0.03,-0.015,0.044331
0.015,-0.03,-0.015,0.04434325
0.02,-0.03,-0.015,0.044367500000000004
0.025,-0.03,-0.015,0.04439025
0.03,-0.03,-0.015,0.044417
0.035,-0.03,-0.015,0.044445
-0.04,-0.025,-0.015,0.0444335
-0.035,-0.025,-0.015,0.04439583333333333
-0.03,-0.025,-0.015,0.04437
-0.025,-0.025,-0.015,0.044341125
-0.02,-0.025,-0.015,0.04432325
-0.015,-0.025,-0.015,0.044305874999999995
-0.01,-0.025,-0.015,0.044297500000000004
-0.005,-0.025,-0.015,0.044289749999999996
0.0,-0.025,-0.015,0.044289999999999996
0.005,-0.025,-0.015,0.044302625
0.01,-0.025,-0.015,0.04431425
0.015,-0.025,-0.015,0.044328624999999997
0.02,-0.025,-0.015,0.044354000000000005
0.025,-0.025,-0.015,0.04437875
0.03,-0.025,-0.015,0.0443985
0.035,-0.025,-0.015,0.044429
0.04,-0.025,-0.015,0.04446
-0.04,-0.02,-0.015,0.0443515
-0.035,-0.02,-0.015,0.04441075
-0.03,-0.02,-0.015,0.044377
-0.025,-0.02,-0.015,0.044353750000000004
-0.02,-0.02,-0.015,0.0443235
-0.015,-0.02,-0.015,0.0443055
-0.01,-0.02,-0.015,0.0442925
-0.005,-0.02,-0.015,0.044287
0.0,-0.02,-0.015,0.0442925
0.005,-0.02,-0.015,0.044299
0.01,-0.02,-0.015,0.044311500000000004
0.015,-0.02,-0.015,0.04433
0.02,-0.02,-0.015,0.044345499999999996
0.025,-0.02,-0.015,0.04437325
0.03,-0.02,-0.015,0.044402
0.035,-0.02,-0.015,0.0444325
0.04,-0.02,-0.015,0.044461
-0.045,-0.015,-0.015,0.0445085
-0.04,-0.015,-0.015,0.0444645
-0.035,-0.015,-0.015,0.044415625
-0.03,-0.015,-0.015,0.04438375
-0.025,-0.015,-0.015,0.044355374999999996
-0.02,-0.015,-0.015,0.044328
-0.015,-0.015,-0.015,0.044308375000000004
-0.01,-0.015,-0.015,0.044295749999999995
-0.005,-0.015,-0.015,0.0442865
0.0,-0.015,-0.015,0.04428725
0.005,-0.015,-0.015,0.044290249999999996
0.01,-0.015,-0.015,0.04430625
0.015,-0.015,-0.015,0.044315375
0.02,-0.015,-0.015,0.0443395
0.025,-0.015,-0.015,0.044365125
0.03,-0.015,-0.015,0.04438975
0.035,-0.015,-0.015,0.044423000000000004
0.04,-0.015,-0.015,0.04446225
0.045,-0.015,-0.015,0.04451025
-0.045,-0.01,-0.015,0.0445225
-0.04,-0.01,-0.015,0.0444685
-0.035,-0.01,-0.015,0.044427499999999995
-0.03,-0.01,-0.015,0.0443935
-0.025,-0.01,-0.015,0.044358999999999996
-0.02,-0.01,-0.015,0.044334500000000006
-0.015,-0.01,-0.015,0.04431425
-0.01,-0.01,-0.015,0.044299
-0.005,-0.01,-0.015,0.044288
0.0,-0.01,-0.015,0.044281
0.005,-0.01,-0.015,0.044283499999999996
0.01,-0.01,-0.015,0.044289
0.015,-0.01,-0.015,0.04430675
0.02,-0.01,-0.015,0.0443275
0.025,-0.01,-0.015,0.044354000000000005
0.03,-0.01,-0.015,0.0443855
0.035,-0.01,-0.015,0.0444175
0.04,-0.01,-0.015,0.0444615
0.045,-0.01,-0.015,0.0445085
-0.045,-0.005,-0.015,0.04451275
-0.04,-0.005,-0.015,0.04446675
-0.035,-0.005,-0.015,0.044428125
-0.03,-0.005,-0.015,0.0443925
-0.025,-0.005,-0.015,0.044361000000000005
-0.02,-0.005,-0.015,0.0443305
-0.015,-0.005,-0.015,0.04431775
-0.01,-0.005,-0.015,0.044305000000000004
-0.005,-0.005,-0.015,0.044286374999999996
0.0,-0.005,-0.015,0.04428375
0.005,-0.005,-0.015,0.04428625
0.01,-0.005,-0.015,0.04430175
0.015,-0.005,-0.015,0.044321375
0.02,-0.005,-0.015,0.044343
0.025,-0.005,-0.015,0.044361624999999995
0.03,-0.005,-0.015,0.04440025
0.035,-0.005,-0.015,0.044432
0.04,-0.005,-0.015,0.04448175
0.045,-0.005,-0.015,0.04453575
-0.045,0.0,-0.015,0.044532
-0.04,0.0,-0.015,0.044486000000000005
-0.035,0.0,-0.015,0.04444175
-0.03,0.0,-0.015,0.0444045
-0.025,0.0,-0.015,0.044371
-0.02,0.0,-0.015,0.0443435
-0.015,0.0,-0.015,0.04431625
-0.01,0.0,-0.015,0.044297
-0.005,0.0,-0.015,0.04429975
0.0,0.0,-0.015,0.044297500000000004
0.005,0.0,-0.015,0.044289999999999996
0.01,0.0,-0.015,0.0443105
0.015,0.0,-0.015,0.044327
0.02,0.0,-0.015,0.0443505
0.025,0.0,-0.015,0.04437225
0.03,0.0,-0.015,0.044402
0.035,0.0,-0.015,0.0444395
0.04,0.0,-0.015,0.044495
0.045,0.0,-0.015,0.044539999999999996
-0.045,0.005,-0.015,0.04452425
-0.04,0.005,-0.015,0.04448025
-0.035,0.005,-0.015,0.044436375
-0.03,0.005,-0.015,0.0444005
-0.025,0.005,-0.015,0.044364375000000005
-0.02,0.005,-0.015,0.04433625
-0.015,0.005,-0.015,0.044318125
-0.01,0.005,-0.015,0.044298000000000004
-0.005,0.005,-0.015,0.044285000000000005
0.0,0.005,-0.015,0.044275999999999996
0.005,0.005,-0.015,0.044289999999999996
0.01,0.005,-0.015,0.044299
0.015,0.005,-0.015,0.044316
0.02,0.005,-0.015,0.044341000000000005
0.025,0.005,-0.015,0.044371875
0.03,0.005,-0.015,0.044403750000000006
0.035,0.005,-0.015,0.04443537500000001
0.04,0.005,-0.015,0.044483
0.045,0.005,-0.015,0.044536
-0.045,0.01,-0.015,0.0445085
-0.04,0.01,-0.015,0.0444675
-0.035,0.01,-0.015,0.044424
-0.03,0.01,-0.015,0.0443925
-0.025,0.01,-0.015,0.04435975
-0.02,0.01,-0.015,0.044337
-0.015,0.01,-0.015,0.044315
-0.01,0.01,-0.015,0.044294
-0.005,0.01,-0.015,0.044291250000000004
0.0,0.01,-0.015,0.0442875
0.005,0.01,-0.015,0.044289999999999996
0.01,0.01,-0.015,0.044302499999999995
0.015,0.01,-0.015,0.044333
0.02,0.01,-0.015,0.0443555
0.025,0.01,-0.015,0.0443855
0.03,0.01,-0.015,0.0444155
0.035,0.01,-0.015,0.04445125
0.04,0.01,-0.015,0.0445
0.045,0.01,-0.015,0.04455
-0.045,0.015,-0.015,0.0444985
-0.04,0.015,-0.015,0.0444575
-0.035,0.015,-0.015,0.044414375
-0.03,0.015,-0.015,0.04438325
-0.025,0.015,-0.015,0.04435675
-0.02,0.015,-0.015,0.04433125
-0.015,0.015,-0.015,0.044314375
-0.01,0.015,-0.015,0.0442935
-0.005,0.015,-0.015,0.044289125
0.0,0.015,-0.015,0.04428375
0.005,0.015,-0.015,0.044298500000000005
0.01,0.015,-0.015,0.04430825
0.015,0.015,-0.015,0.044321
0.02,0.015,-0.015,0.04434675
0.025,0.015,-0.015,0.0443765
0.03,0.015,-0.015,0.04440225
0.035,0.015,-0.015,0.044437125
0.04,0.015,-0.015,0.044483999999999996
0.045,0.015,-0.015,0.044532999999999996
-0.04,0.02,-0.015,0.0444265
-0.035,0.02,-0.015,0.04439075
-0.03,0.02,-0.015,0.044355
-0.025,0.02,-0.015,0.04433375
-0.02,0.02,-0.015,0.0443105
-0.015,0.02,-0.015,0.044291750000000005
-0.01,0.02,-0.015,0.044285000000000005
-0.005,0.02,-0.015,0.044281
0.0,0.02,-0.015,0.044287
0.005,0.02,-0.015,0.044289
0.01,0.02,-0.015,0.044304
0.015,0.02,-0.015,0.044321
0.02,0.02,-0.015,0.044353
0.025,0.02,-0.015,0.0443795
0.03,0.02,-0.015,0.044411
0.035,0.02,-0.015,0.044444
0.04,0.02,-0.015,0.044487
-0.04,0.025,-0.015,0.0443915
-0.035,0.025,-0.015,0.044360000000000004
-0.03,0.025,-0.015,0.04433975
-0.025,0.025,-0.015,0.0443135
-0.02,0.025,-0.015,0.044298250000000004
-0.015,0.025,-0.015,0.044282625
-0.01,0.025,-0.015,0.044275999999999996
-0.005,0.025,-0.015,0.044271875
0.0,0.025,-0.015,0.044284750000000005
0.005,0.025,-0.015,0.044301125000000004
0.01,0.025,-0.015,0.0443215
0.015,0.025,-0.015,0.04434475
0.02,0.025,-0.015,0.044364999999999995
0.025,0.025,-0.015,0.044396375
0.03,0.025,-0.015,0.04441975
0.035,0.025,-0.015,0.0444545
0.04,0.025,-0.015,0.04449500000000001
-0.035,0.03,-0.015,0.0443365
-0.03,0.03,-0.015,0.0443235
-0.025,0.03,-0.015,0.04430125
-0.02,0.03,-0.015,0.044285000000000005
-0.015,0.03,-0.015,0.0442755
-0.01,0.03,-0.015,0.044275
-0.005,0.03,-0.015,0.044282749999999996
0.0,0.03,-0.015,0.044289499999999996
0.005,0.03,-0.015,0.04430225
0.01,0.03,-0.015,0.044326
0.015,0.03,-0.015,0.044353500000000004
0.02,0.03,-0.015,0.044385
0.025,0.03,-0.015,0.04441125
0.03,0.03,-0.015,0.0444385
0.035,0.03,-0.015,0.044459500000000006
-0.03,0.035,-0.015,0.0442715
-0.025,0.035,-0.015,0.04427316666666667
-0.02,0.035,-0.015,0.044252
-0.015,0.035,-0.015,0.04425125
-0.01,0.035,-0.015,0.0442605
-0.005,0.035,-0.015,0.044274875
0.0,0.035,-0.015,0.04428425
0.005,0.035,-0.015,0.044309249999999994
0.01,0.035,-0.015,0.04433625
0.015,0.035,-0.015,0.044359625
0.02,0.035,-0.015,0.044398
0.025,0.035,-0.015,0.0444255
0.03,0.035,-0.015,0.0444565
-0.025,0.04,-0.015,0.044226999999999995
-0.02,0.04,-0.015,0.044217
-0.015,0.04,-0.015,0.044219
-0.01,0.04,-0.015,0.044239999999999995
-0.005,0.04,-0.015,0.044268
0.0,0.04,-0.015,0.044305000000000004
0.005,0.04,-0.015,0.04432525
0.01,0.04,-0.015,0.044347500000000005
0.015,0.04,-0.015,0.04437975
0.02,0.04,-0.015,0.044413
0.025,0.04,-0.015,0.044449
-0.015,0.045,-0.015,0.044188
-0.01,0.045,-0.015,0.044224
-0.005,0.045,-0.015,0.044275
0.0,0.045,-0.015,0.044334
0.005,0.045,-0.015,0.044367250000000004
0.01,0.045,-0.015,0.0443835
0.015,0.045,-0.015,0.044407749999999996
-0.015,-0.045,-0.01,0.04425700000000001
-0.01,-0.045,-0.01,0.044301
-0.005,-0.045,-0.01,0.044360500000000004
0.0,-0.045,-0.01,0.044416000000000004
0.005,-0.045,-0.01,0.044448
0.01,-0.045,-0.01,0.044462
0.015,-0.045,-0.01,0.044476499999999995
-0.025,-0.04,-0.01,0.044267
-0.02,-0.04,-0.01,0.044267
-0.015,-0.04,-0.01,0.044281
-0.01,-0.04,-0.01,0.044306
-0.005,-0.04,-0.01,0.0443405
0.0,-0.04,-0.01,0.044363
0.005,-0.04,-0.01,0.044391
0.01,-0.04,-0.01,0.044413
0.015,-0.04,-0.01,0.044427499999999995
0.02,-0.04,-0.01,0.044451
0.025,-0.04,-0.01,0.044466000000000006
-0.03,-0.035,-0.01,0.044321
-0.025,-0.035,-0.01,0.04430433333333333
-0.02,-0.035,-0.01,0.044294
-0.015,-0.035,-0.01,0.0442925
-0.01,-0.035,-0.01,0.044299
-0.005,-0.035,-0.01,0.044318
0.0,-0.035,-0.01,0.044338999999999996
0.005,-0.035,-0.01,0.044358999999999996
0.01,-0.035,-0.01,0.044371
0.015,-0.035,-0.01,0.0443905
0.02,-0.035,-0.01,0.044407999999999996
0.025,-0.035,-0.01,0.04443066666666667
0.03,-0.035,-0.01,0.044445
-0.035,-0.03,-0.01,0.044364
-0.03,-0.03,-0.01,0.044338999999999996
-0.025,-0.03,-0.01,0.0443205
-0.02,-0.03,-0.01,0.044312
-0.015,-0.03,-0.01,0.044304
-0.01,-0.03,-0.01,0.044299
