X,Y,Z,Bz
-5.0,-10.0,15.0,443.015
0.0,-10.0,15.0,442.99
5.0,-10.0,15.0,442.995
10.0,-10.0,15.0,443.07
15.0,-10.0,15.0,443.305
20.0,-10.0,15.0,443.31
25.0,-10.0,15.0,443.7475
30.0,-10.0,15.0,443.82500000000005
35.0,-10.0,15.0,444.0825
40.0,-10.0,15.0,444.71
45.0,-10.0,15.0,445.0
-45.0,-5.0,15.0,445.0175
-40.0,-5.0,15.0,444.5875
-35.0,-5.0,15.0,444.21
-30.0,-5.0,15.0,443.8925
-25.0,-5.0,15.0,443.5125
-20.0,-5.0,15.0,443.4225
-15.0,-5.0,15.0,443.2225
-10.0,-5.0,15.0,443.2025
-5.0,-5.0,15.0,443.15125
0.0,-5.0,15.0,442.99
5.0,-5.0,15.0,443.025
10.0,-5.0,15.0,443.14
15.0,-5.0,15.0,443.21125
20.0,-5.0,15.0,443.4425
25.0,-5.0,15.0,443.58
30.0,-5.0,15.0,443.9375
35.0,-5.0,15.0,444.2975
40.0,-5.0,15.0,444.7375
45.0,-5.0,15.0,445.1775
-45.0,0.0,15.0,445.09
-40.0,0.0,15.0,444.68
-35.0,0.0,15.0,444.34
-30.0,0.0,15.0,443.98999999999995
-25.0,0.0,15.0,443.63500000000005
-20.0,0.0,15.0,443.41
-15.0,0.0,15.0,443.1875
-10.0,0.0,15.0,443.005
-5.0,0.0,15.0,442.9575
0.0,0.0,15.0,442.99
5.0,0.0,15.0,442.925
10.0,0.0,15.0,443.06
15.0,0.0,15.0,443.21750000000003
20.0,0.0,15.0,443.395
25.0,0.0,15.0,443.6425
30.0,0.0,15.0,443.97
35.0,0.0,15.0,444.30249999999995
40.0,0.0,15.0,444.705
45.0,0.0,15.0,445.245
-45.0,5.0,15.0,445.1175
-40.0,5.0,15.0,444.6975
-35.0,5.0,15.0,444.31
-30.0,5.0,15.0,443.9925
-25.0,5.0,15.0,443.6925
-20.0,5.0,15.0,443.4225
-15.0,5.0,15.0,443.19375
-10.0,5.0,15.0,443.015
-5.0,5.0,15.0,442.94625
0.0,5.0,15.0,442.9275
5.0,5.0,15.0,442.91875
10.0,5.0,15.0,443.0
15.0,5.0,15.0,443.13250000000005
20.0,5.0,15.0,443.29499999999996
25.0,5.0,15.0,443.54375
30.0,5.0,15.0,443.9325
35.0,5.0,15.0,444.3225
40.0,5.0,15.0,444.70250000000004
45.0,5.0,15.0,445.1725
-45.0,10.0,15.0,445.11499999999995
-40.0,10.0,15.0,444.635
-35.0,10.0,15.0,444.25
-30.0,10.0,15.0,443.895
-25.0,10.0,15.0,443.58
-20.0,10.0,15.0,443.315
-15.0,10.0,15.0,443.0
-10.0,10.0,15.0,442.885
-5.0,10.0,15.0,442.875
0.0,10.0,15.0,442.825
5.0,10.0,15.0,442.8325
10.0,10.0,15.0,442.96000000000004
15.0,10.0,15.0,443.0775
20.0,10.0,15.0,443.275
25.0,10.0,15.0,443.505
30.0,10.0,15.0,443.83500000000004
35.0,10.0,15.0,444.2325
40.0,10.0,15.0,444.65
45.0,10.0,15.0,445.11
-45.0,15.0,15.0,444.7425
-40.0,15.0,15.0,444.3125
-35.0,15.0,15.0,444.02000000000004
-30.0,15.0,15.0,443.6775
-25.0,15.0,15.0,443.3525
-20.0,15.0,15.0,443.11749999999995
-15.0,15.0,15.0,442.9675
-10.0,15.0,15.0,442.8575
-5.0,15.0,15.0,442.8375
0.0,15.0,15.0,442.84749999999997
5.0,15.0,15.0,443.005
10.0,15.0,15.0,443.0625
15.0,15.0,15.0,443.55125
20.0,15.0,15.0,443.73
25.0,15.0,15.0,444.08375
30.0,15.0,15.0,443.8875
35.0,15.0,15.0,444.41375
40.0,15.0,15.0,444.56
45.0,15.0,15.0,444.83
-40.0,20.0,15.0,443.9
-35.0,20.0,15.0,443.64
-30.0,20.0,15.0,443.45
-25.0,20.0,15.0,443.325
-20.0,20.0,15.0,443.08
-15.0,20.0,15.0,442.985
-10.0,20.0,15.0,442.98
-5.0,20.0,15.0,442.84
0.0,20.0,15.0,442.86
5.0,20.0,15.0,442.9375
10.0,20.0,15.0,443.125
15.0,20.0,15.0,443.245
20.0,20.0,15.0,443.40500000000003
25.0,20.0,15.0,443.6925
30.0,20.0,15.0,443.94
35.0,20.0,15.0,444.355
40.0,20.0,15.0,444.62
-40.0,25.0,15.0,443.89
-35.0,25.0,15.0,443.65333333333336
-30.0,25.0,15.0,443.39
-25.0,25.0,15.0,443.195
-20.0,25.0,15.0,442.97999999999996
-15.0,25.0,15.0,442.80125
-10.0,25.0,15.0,442.7325
-5.0,25.0,15.0,442.77625
0.0,25.0,15.0,442.80999999999995
5.0,25.0,15.0,442.92625000000004
10.0,25.0,15.0,443.0925
15.0,25.0,15.0,443.2625
20.0,25.0,15.0,443.53249999999997
25.0,25.0,15.0,443.82
30.0,25.0,15.0,444.1175
35.0,25.0,15.0,444.43833333333333
40.0,25.0,15.0,444.73
-35.0,30.0,15.0,443.38
-30.0,30.0,15.0,443.24
-25.0,30.0,15.0,443.075
-20.0,30.0,15.0,442.92
-15.0,30.0,15.0,442.85749999999996
-10.0,30.0,15.0,442.855
-5.0,30.0,15.0,442.8625
0.0,30.0,15.0,442.98
5.0,30.0,15.0,443.13500000000005
10.0,30.0,15.0,443.33
15.0,30.0,15.0,443.57
20.0,30.0,15.0,443.87
25.0,30.0,15.0,444.1275
30.0,30.0,15.0,444.385
35.0,30.0,15.0,444.635
-30.0,35.0,15.0,443.03000000000003
-25.0,35.0,15.0,442.84
-20.0,35.0,15.0,442.65999999999997
-15.0,35.0,15.0,442.62875
-10.0,35.0,15.0,442.7075
-5.0,35.0,15.0,442.82124999999996
0.0,35.0,15.0,442.995
5.0,35.0,15.0,443.13500000000005
10.0,35.0,15.0,443.405
15.0,35.0,15.0,443.75625
20.0,35.0,15.0,444.0675
25.0,35.0,15.0,444.3933333333333
30.0,35.0,15.0,444.585
-25.0,40.0,15.0,442.58
-20.0,40.0,15.0,442.4
-15.0,40.0,15.0,442.3
-10.0,40.0,15.0,442.48
-5.0,40.0,15.0,442.80999999999995
0.0,40.0,15.0,443.21000000000004
5.0,40.0,15.0,443.545
10.0,40.0,15.0,443.71
15.0,40.0,15.0,443.9425
20.0,40.0,15.0,444.325
25.0,40.0,15.0,444.695
-15.0,45.0,15.0,441.96
-10.0,45.0,15.0,442.26
-5.0,45.0,15.0,442.79999999999995
0.0,45.0,15.0,443.43
5.0,45.0,15.0,443.76500000000004
10.0,45.0,15.0,443.94
15.0,45.0,15.0,444.28249999999997
-5.0,-45.0,20.0,443.48499999999996
0.0,-45.0,20.0,444.10999999999996
5.0,-45.0,20.0,444.46
-20.0,-40.0,20.0,442.59000000000003
-15.0,-40.0,20.0,442.64000000000004
-10.0,-40.0,20.0,442.86
-5.0,-40.0,20.0,443.255
0.0,-40.0,20.0,443.59
5.0,-40.0,20.0,443.81
10.0,-40.0,20.0,443.98
15.0,-40.0,20.0,444.075
20.0,-40.0,20.0,444.3
-25.0,-35.0,20.0,442.78000000000003
-20.0,-35.0,20.0,442.765
-15.0,-35.0,20.0,442.69500000000005
-10.0,-35.0,20.0,442.815
-5.0,-35.0,20.0,442.99499999999995
0.0,-35.0,20.0,443.255
5.0,-35.0,20.0,443.34499999999997
10.0,-35.0,20.0,443.42499999999995
15.0,-35.0,20.0,443.60249999999996
20.0,-35.0,20.0,443.83
25.0,-35.0,20.0,443.9733333333333
-30.0,-30.0,20.0,443.33
-25.0,-30.0,20.0,443.13
-20.0,-30.0,20.0,442.94
-15.0,-30.0,20.0,442.88000000000005
-10.0,-30.0,20.0,442.84999999999997
-5.0,-30.0,20.0,442.91499999999996
0.0,-30.0,20.0,442.98
5.0,-30.0,20.0,443.16
10.0,-30.0,20.0,443.26
15.0,-30.0,20.0,443.38
20.0,-30.0,20.0,443.54
25.0,-30.0,20.0,443.74
30.0,-30.0,20.0,443.92
-35.0,-25.0,20.0,443.8
-30.0,-25.0,20.0,443.595
-25.0,-25.0,20.0,443.2825
-20.0,-25.0,20.0,443.13
-15.0,-25.0,20.0,442.9225
-10.0,-25.0,20.0,442.865
-5.0,-25.0,20.0,442.9
0.0,-25.0,20.0,442.905
5.0,-25.0,20.0,442.945
10.0,-25.0,20.0,443.025
15.0,-25.0,20.0,443.255
20.0,-25.0,20.0,443.40500000000003
25.0,-25.0,20.0,443.6225
30.0,-25.0,20.0,443.82
35.0,-25.0,20.0,444.08
-40.0,-20.0,20.0,444.1
-35.0,-20.0,20.0,443.94000000000005
-30.0,-20.0,20.0,443.67
-25.0,-20.0,20.0,443.365
-20.0,-20.0,20.0,443.12
-15.0,-20.0,20.0,442.95500000000004
-10.0,-20.0,20.0,442.87
-5.0,-20.0,20.0,442.855
0.0,-20.0,20.0,442.82
5.0,-20.0,20.0,442.93
10.0,-20.0,20.0,442.93
15.0,-20.0,20.0,443.18
20.0,-20.0,20.0,443.38
25.0,-20.0,20.0,443.555
30.0,-20.0,20.0,443.79
35.0,-20.0,20.0,444.075
40.0,-20.0,20.0,444.45
-40.0,-15.0,20.0,444.65000000000003
-35.0,-15.0,20.0,444.21750000000003
-30.0,-15.0,20.0,443.885
-25.0,-15.0,20.0,443.605
-20.0,-15.0,20.0,443.34499999999997
-15.0,-15.0,20.0,443.1275
-10.0,-15.0,20.0,443.0
-5.0,-15.0,20.0,442.8875
0.0,-15.0,20.0,442.865
5.0,-15.0,20.0,442.8375
10.0,-15.0,20.0,442.89
15.0,-15.0,20.0,443.0475
20.0,-15.0,20.0,443.245
25.0,-15.0,20.0,443.48249999999996
30.0,-15.0,20.0,443.69
35.0,-15.0,20.0,444.0675
40.0,-15.0,20.0,444.35499999999996
-40.0,-10.0,20.0,444.65
-35.0,-10.0,20.0,444.295
-30.0,-10.0,20.0,443.99
-25.0,-10.0,20.0,443.645
-20.0,-10.0,20.0,443.43
-15.0,-10.0,20.0,443.23
-10.0,-10.0,20.0,443.01
-5.0,-10.0,20.0,442.88
0.0,-10.0,20.0,442.82
5.0,-10.0,20.0,442.79499999999996
10.0,-10.0,20.0,442.91
15.0,-10.0,20.0,443.005
20.0,-10.0,20.0,443.18
25.0,-10.0,20.0,443.42
30.0,-10.0,20.0,443.71
35.0,-10.0,20.0,443.97999999999996
40.0,-10.0,20.0,444.40999999999997
-45.0,-5.0,20.0,445.215
-40.0,-5.0,20.0,444.805
-35.0,-5.0,20.0,444.40999999999997
-30.0,-5.0,20.0,444.045
-25.0,-5.0,20.0,443.72999999999996
-20.0,-5.0,20.0,443.41499999999996
-15.0,-5.0,20.0,443.16999999999996
-10.0,-5.0,20.0,442.96500000000003
-5.0,-5.0,20.0,442.875
0.0,-5.0,20.0,442.77500000000003
5.0,-5.0,20.0,442.785
10.0,-5.0,20.0,442.895
15.0,-5.0,20.0,443.04
20.0,-5.0,20.0,443.21500000000003
25.0,-5.0,20.0,443.4875
30.0,-5.0,20.0,443.78000000000003
35.0,-5.0,20.0,444.1575
40.0,-5.0,20.0,444.575
45.0,-5.0,20.0,445.005
-45.0,0.0,20.0,445.1
-40.0,0.0,20.0,444.66
-35.0,0.0,20.0,444.245
-30.0,0.0,20.0,443.98999999999995
-25.0,0.0,20.0,443.665
-20.0,0.0,20.0,443.32
-15.0,0.0,20.0,443.15
-10.0,0.0,20.0,442.97
-5.0,0.0,20.0,442.86
0.0,0.0,20.0,442.81
5.0,0.0,20.0,442.805
10.0,0.0,20.0,442.97
15.0,0.0,20.0,443.065
20.0,0.0,20.0,443.26
25.0,0.0,20.0,443.58500000000004
30.0,0.0,20.0,443.92
35.0,0.0,20.0,444.205
40.0,0.0,20.0,444.66
45.0,0.0,20.0,445.15000000000003
-45.0,5.0,20.0,445.2
-40.0,5.0,20.0,444.77
-35.0,5.0,20.0,444.3425
-30.0,5.0,20.0,443.995
-25.0,5.0,20.0,443.615
-20.0,5.0,20.0,443.255
-15.0,5.0,20.0,442.9525
-10.0,5.0,20.0,442.78000000000003
-5.0,5.0,20.0,442.665
0.0,5.0,20.0,442.66999999999996
5.0,5.0,20.0,442.65749999999997
10.0,5.0,20.0,442.725
15.0,5.0,20.0,442.8575
20.0,5.0,20.0,443.03999999999996
25.0,5.0,20.0,443.2825
30.0,5.0,20.0,443.655
35.0,5.0,20.0,444.025
40.0,5.0,20.0,444.47499999999997
45.0,5.0,20.0,444.935
-40.0,10.0,20.0,444.62
-35.0,10.0,20.0,444.26
-30.0,10.0,20.0,443.94
-25.0,10.0,20.0,443.585
-20.0,10.0,20.0,443.22999999999996
-15.0,10.0,20.0,442.915
-10.0,10.0,20.0,442.69
-5.0,10.0,20.0,442.63
0.0,10.0,20.0,442.63
5.0,10.0,20.0,442.64000000000004
10.0,10.0,20.0,442.68
15.0,10.0,20.0,442.90000000000003
20.0,10.0,20.0,443.07
25.0,10.0,20.0,443.36
30.0,10.0,20.0,443.72999999999996
35.0,10.0,20.0,444.065
40.0,10.0,20.0,444.47
-40.0,15.0,20.0,444.495
-35.0,15.0,20.0,444.1525
-30.0,15.0,20.0,443.83
-25.0,15.0,20.0,443.5075
-20.0,15.0,20.0,443.235
-15.0,15.0,20.0,443.0575
-10.0,15.0,20.0,442.88
-5.0,15.0,20.0,442.7975
0.0,15.0,20.0,442.79499999999996
5.0,15.0,20.0,442.8125
10.0,15.0,20.0,442.88000000000005
15.0,15.0,20.0,443.08250000000004
20.0,15.0,20.0,443.365
25.0,15.0,20.0,443.5975
30.0,15.0,20.0,443.87
35.0,15.0,20.0,444.1625
40.0,15.0,20.0,444.505
-40.0,20.0,20.0,444.23
-35.0,20.0,20.0,443.89500000000004
-30.0,20.0,20.0,443.6
-25.0,20.0,20.0,443.30999999999995
-20.0,20.0,20.0,443.25
-15.0,20.0,20.0,443.0
-10.0,20.0,20.0,442.94
-5.0,20.0,20.0,442.755
0.0,20.0,20.0,442.68
5.0,20.0,20.0,442.705
10.0,20.0,20.0,442.87
15.0,20.0,20.0,443.03499999999997
20.0,20.0,20.0,443.30999999999995
25.0,20.0,20.0,443.515
30.0,20.0,20.0,443.92
35.0,20.0,20.0,444.24
40.0,20.0,20.0,444.5
-35.0,25.0,20.0,443.74666666666667
-30.0,25.0,20.0,443.49
-25.0,25.0,20.0,443.2775
-20.0,25.0,20.0,442.96500000000003
-15.0,25.0,20.0,442.7925
-10.0,25.0,20.0,442.68
-5.0,25.0,20.0,442.5475
0.0,25.0,20.0,442.60499999999996
5.0,25.0,20.0,442.6825
10.0,25.0,20.0,442.87
15.0,25.0,20.0,443.07
20.0,25.0,20.0,443.26
25.0,25.0,20.0,443.6225
30.0,25.0,20.0,443.985
35.0,25.0,20.0,444.27
-30.0,30.0,20.0,443.19
-25.0,30.0,20.0,443.005
-20.0,30.0,20.0,442.76
-15.0,30.0,20.0,442.65500000000003
-10.0,30.0,20.0,442.56
-5.0,30.0,20.0,442.53999999999996
0.0,30.0,20.0,442.64000000000004
5.0,30.0,20.0,442.78
10.0,30.0,20.0,442.97999999999996
15.0,30.0,20.0,443.255
20.0,30.0,20.0,443.59
25.0,30.0,20.0,443.90999999999997
30.0,30.0,20.0,444.19
-25.0,35.0,20.0,442.9166666666667
-20.0,35.0,20.0,442.655
-15.0,35.0,20.0,442.4925
-10.0,35.0,20.0,442.49
-5.0,35.0,20.0,442.59749999999997
0.0,35.0,20.0,442.825
5.0,35.0,20.0,443.01500000000004
10.0,35.0,20.0,443.255
15.0,35.0,20.0,443.54249999999996
20.0,35.0,20.0,443.84
25.0,35.0,20.0,444.2
-20.0,40.0,20.0,442.45
-15.0,40.0,20.0,442.28999999999996
-10.0,40.0,20.0,442.29
-5.0,40.0,20.0,442.625
0.0,40.0,20.0,442.96999999999997
5.0,40.0,20.0,443.24
10.0,40.0,20.0,443.40999999999997
15.0,40.0,20.0,443.74
20.0,40.0,20.0,444.13
-5.0,45.0,20.0,442.605
0.0,45.0,20.0,443.2
5.0,45.0,20.0,443.54
-15.0,-40.0,25.0,442.29
-10.0,-40.0,25.0,442.47
-5.0,-40.0,25.0,442.8466666666667
0.0,-40.0,25.0,443.17
5.0,-40.0,25.0,443.32666666666665
10.0,-40.0,25.0,443.49
15.0,-40.0,25.0,443.715
-25.0,-35.0,25.0,442.9475
-20.0,-35.0,25.0,442.75666666666666
-15.0,-35.0,25.0,442.63666666666666
-10.0,-35.0,25.0,442.5766666666667
-5.0,-35.0,25.0,442.72857142857146
0.0,-35.0,25.0,442.88
5.0,-35.0,25.0,443.05857142857144
10.0,-35.0,25.0,443.1066666666667
15.0,-35.0,25.0,443.34000000000003
20.0,-35.0,25.0,443.4833333333333
25.0,-35.0,25.0,443.755
-30.0,-30.0,25.0,443.47
-25.0,-30.0,25.0,443.16
-20.0,-30.0,25.0,442.87
-15.0,-30.0,25.0,442.68
-10.0,-30.0,25.0,442.6
-5.0,-30.0,25.0,442.62
0.0,-30.0,25.0,442.66
5.0,-30.0,25.0,442.77750000000003
10.0,-30.0,25.0,442.90500000000003
15.0,-30.0,25.0,443.02250000000004
20.0,-30.0,25.0,443.21000000000004
25.0,-30.0,25.0,443.42
30.0,-30.0,25.0,443.64000000000004
-35.0,-25.0,25.0,443.77500000000003
-30.0,-25.0,25.0,443.52
-25.0,-25.0,25.0,443.22857142857146
-20.0,-25.0,25.0,443.015
-15.0,-25.0,25.0,442.74375000000003
-10.0,-25.0,25.0,442.5725
-5.0,-25.0,25.0,442.51125
0.0,-25.0,25.0,442.52
5.0,-25.0,25.0,442.4925
10.0,-25.0,25.0,442.715
15.0,-25.0,25.0,442.87625
20.0,-25.0,25.0,443.0275
25.0,-25.0,25.0,443.2857142857143
30.0,-25.0,25.0,443.49666666666667
35.0,-25.0,25.0,443.765
-35.0,-20.0,25.0,443.51
-30.0,-20.0,25.0,443.615
-25.0,-20.0,25.0,443.2575
-20.0,-20.0,25.0,443.21999999999997
-15.0,-20.0,25.0,443.0075
-10.0,-20.0,25.0,442.92499999999995
-5.0,-20.0,25.0,442.85249999999996
0.0,-20.0,25.0,442.72999999999996
5.0,-20.0,25.0,442.6175
10.0,-20.0,25.0,442.655
15.0,-20.0,25.0,442.77
20.0,-20.0,25.0,442.915
25.0,-20.0,25.0,442.88
30.0,-20.0,25.0,443.065
35.0,-20.0,25.0,443.4433333333333
-40.0,-15.0,25.0,444.29
-35.0,-15.0,25.0,444.2033333333334
-30.0,-15.0,25.0,443.825
-25.0,-15.0,25.0,443.61999999999995
-20.0,-15.0,25.0,443.285
-15.0,-15.0,25.0,443.00625
-10.0,-15.0,25.0,442.76750000000004
-5.0,-15.0,25.0,442.59250000000003
0.0,-15.0,25.0,442.5175
5.0,-15.0,25.0,442.52125
10.0,-15.0,25.0,442.545
15.0,-15.0,25.0,442.66875
20.0,-15.0,25.0,442.8625
25.0,-15.0,25.0,443.08000000000004
30.0,-15.0,25.0,443.4375
35.0,-15.0,25.0,443.73
40.0,-15.0,25.0,444.135
-40.0,-10.0,25.0,444.71999999999997
-35.0,-10.0,25.0,444.26666666666665
-30.0,-10.0,25.0,443.955
-25.0,-10.0,25.0,443.5125
-20.0,-10.0,25.0,443.2
-15.0,-10.0,25.0,442.955
-10.0,-10.0,25.0,442.74
-5.0,-10.0,25.0,442.5625
0.0,-10.0,25.0,442.475
5.0,-10.0,25.0,442.445
10.0,-10.0,25.0,442.455
15.0,-10.0,25.0,442.6175
20.0,-10.0,25.0,442.76000000000005
25.0,-10.0,25.0,442.96999999999997
30.0,-10.0,25.0,443.27
35.0,-10.0,25.0,443.6766666666667
40.0,-10.0,25.0,444.09
-40.0,-5.0,25.0,444.71000000000004
-35.0,-5.0,25.0,444.31
-30.0,-5.0,25.0,443.89
-25.0,-5.0,25.0,443.57374999999996
-20.0,-5.0,25.0,443.2975
-15.0,-5.0,25.0,442.98
-10.0,-5.0,25.0,442.7625
-5.0,-5.0,25.0,442.56375
0.0,-5.0,25.0,442.435
5.0,-5.0,25.0,442.4525
10.0,-5.0,25.0,442.49
15.0,-5.0,25.0,442.57125
20.0,-5.0,25.0,442.8325
25.0,-5.0,25.0,443.105
30.0,-5.0,25.0,443.3775
35.0,-5.0,25.0,443.78571428571433
40.0,-5.0,25.0,444.1533333333333
-40.0,0.0,25.0,444.67
-35.0,0.0,25.0,444.35249999999996
-30.0,0.0,25.0,443.935
-25.0,0.0,25.0,443.52500000000003
-20.0,0.0,25.0,443.255
-15.0,0.0,25.0,442.915
-10.0,0.0,25.0,442.765
-5.0,0.0,25.0,442.575
0.0,0.0,25.0,442.495
5.0,0.0,25.0,442.49
10.0,0.0,25.0,442.52500000000003
15.0,0.0,25.0,442.725
20.0,0.0,25.0,442.765
25.0,0.0,25.0,443.1
30.0,0.0,25.0,443.565
35.0,0.0,25.0,443.96250000000003
40.0,0.0,25.0,444.27
-40.0,5.0,25.0,444.75
-35.0,5.0,25.0,444.34
-30.0,5.0,25.0,444.05
-25.0,5.0,25.0,443.58124999999995
-20.0,5.0,25.0,443.2825
-15.0,5.0,25.0,443.05625
-10.0,5.0,25.0,442.81
-5.0,5.0,25.0,442.48375
0.0,5.0,25.0,442.3975
5.0,5.0,25.0,442.40375
10.0,5.0,25.0,442.56
15.0,5.0,25.0,442.71750000000003
20.0,5.0,25.0,442.89500000000004
25.0,5.0,25.0,443.22375
30.0,5.0,25.0,443.5225
35.0,5.0,25.0,443.94
40.0,5.0,25.0,444.38666666666666
-40.0,10.0,25.0,444.74
-35.0,10.0,25.0,444.28000000000003
-30.0,10.0,25.0,443.905
-25.0,10.0,25.0,443.5475
-20.0,10.0,25.0,443.17999999999995
-15.0,10.0,25.0,442.8675
-10.0,10.0,25.0,442.545
-5.0,10.0,25.0,442.45250000000004
0.0,10.0,25.0,442.41999999999996
5.0,10.0,25.0,442.4575
10.0,10.0,25.0,442.495
15.0,10.0,25.0,442.65
20.0,10.0,25.0,442.855
25.0,10.0,25.0,443.1275
30.0,10.0,25.0,443.5
35.0,10.0,25.0,443.85333333333335
40.0,10.0,25.0,444.19
-40.0,15.0,25.0,444.465
-35.0,15.0,25.0,444.20666666666665
-30.0,15.0,25.0,443.8625
-25.0,15.0,25.0,443.48
-20.0,15.0,25.0,443.1375
-15.0,15.0,25.0,442.84
-10.0,15.0,25.0,442.5525
-5.0,15.0,25.0,442.445
0.0,15.0,25.0,442.35749999999996
5.0,15.0,25.0,442.38375
10.0,15.0,25.0,442.53
15.0,15.0,25.0,442.66625
20.0,15.0,25.0,443.0025
25.0,15.0,25.0,443.33
30.0,15.0,25.0,443.66749999999996
35.0,15.0,25.0,443.9433333333333
40.0,15.0,25.0,444.255
-35.0,20.0,25.0,444.0333333333333
-30.0,20.0,25.0,443.71999999999997
-25.0,20.0,25.0,443.45250000000004
-20.0,20.0,25.0,443.105
-15.0,20.0,25.0,442.8325
-10.0,20.0,25.0,442.68
-5.0,20.0,25.0,442.5075
0.0,20.0,25.0,442.425
5.0,20.0,25.0,442.46
10.0,20.0,25.0,442.48499999999996
15.0,20.0,25.0,442.7225
20.0,20.0,25.0,443.05
25.0,20.0,25.0,443.32250000000005
30.0,20.0,25.0,443.645
35.0,20.0,25.0,444.0133333333333
-35.0,25.0,25.0,443.8075
-30.0,25.0,25.0,443.63666666666666
-25.0,25.0,25.0,443.4057142857143
-20.0,25.0,25.0,443.09000000000003
-15.0,25.0,25.0,442.75374999999997
-10.0,25.0,25.0,442.6175
-5.0,25.0,25.0,442.485
0.0,25.0,25.0,442.4925
5.0,25.0,25.0,442.57125
10.0,25.0,25.0,442.78
15.0,25.0,25.0,442.9925
20.0,25.0,25.0,443.23499999999996
25.0,25.0,25.0,443.6328571428572
30.0,25.0,25.0,443.94
35.0,25.0,25.0,444.24
-30.0,30.0,25.0,443.48
-25.0,30.0,25.0,443.31333333333333
-20.0,30.0,25.0,442.91499999999996
-15.0,30.0,25.0,442.675
-10.0,30.0,25.0,442.505
-5.0,30.0,25.0,442.4525
0.0,30.0,25.0,442.47999999999996
5.0,30.0,25.0,442.54249999999996
10.0,30.0,25.0,442.72499999999997
15.0,30.0,25.0,442.9925
20.0,30.0,25.0,443.4
25.0,30.0,25.0,443.81
30.0,30.0,25.0,444.14
-25.0,35.0,25.0,443.15749999999997
-20.0,35.0,25.0,442.75666666666666
-15.0,35.0,25.0,442.3933333333333
-10.0,35.0,25.0,442.25
-5.0,35.0,25.0,442.24142857142857
0.0,35.0,25.0,442.35999999999996
5.0,35.0,25.0,442.4928571428572
10.0,35.0,25.0,442.7033333333333
15.0,35.0,25.0,443.19166666666666
20.0,35.0,25.0,443.52
25.0,35.0,25.0,443.96999999999997
-15.0,40.0,25.0,441.96999999999997
-10.0,40.0,25.0,442.04
-5.0,40.0,25.0,442.29999999999995
0.0,40.0,25.0,442.58
5.0,40.0,25.0,442.8833333333333
10.0,40.0,25.0,443.28
15.0,40.0,25.0,443.40999999999997
0.0,-40.0,30.0,442.71
-15.0,-35.0,30.0,442.15
-10.0,-35.0,30.0,442.06
-5.0,-35.0,30.0,442.4266666666667
0.0,-35.0,30.0,442.71500000000003
5.0,-35.0,30.0,442.8566666666667
10.0,-35.0,30.0,442.78
15.0,-35.0,30.0,442.975
-25.0,-30.0,30.0,443.27
-20.0,-30.0,30.0,443.04999999999995
-15.0,-30.0,30.0,442.64
-10.0,-30.0,30.0,442.39
-5.0,-30.0,30.0,442.335
0.0,-30.0,30.0,442.34000000000003
5.0,-30.0,30.0,442.315
10.0,-30.0,30.0,442.45
15.0,-30.0,30.0,442.605
20.0,-30.0,30.0,442.83000000000004
25.0,-30.0,30.0,443.11
-30.0,-25.0,30.0,443.86
-25.0,-25.0,30.0,443.45666666666665
-20.0,-25.0,30.0,443.06
-15.0,-25.0,30.0,442.695
-10.0,-25.0,30.0,442.41
-5.0,-25.0,30.0,442.2925
0.0,-25.0,30.0,442.185
5.0,-25.0,30.0,442.15000000000003
10.0,-25.0,30.0,442.235
15.0,-25.0,30.0,442.33750000000003
20.0,-25.0,30.0,442.56
25.0,-25.0,30.0,442.85
30.0,-25.0,30.0,443.17
-30.0,-20.0,30.0,443.92
-25.0,-20.0,30.0,443.46
-20.0,-20.0,30.0,443.09
-15.0,-20.0,30.0,442.71
-10.0,-20.0,30.0,442.4
-5.0,-20.0,30.0,442.25
0.0,-20.0,30.0,442.07
5.0,-20.0,30.0,442.065
10.0,-20.0,30.0,442.14
15.0,-20.0,30.0,442.23
20.0,-20.0,30.0,442.42
25.0,-20.0,30.0,442.665
30.0,-20.0,30.0,442.98
-35.0,-15.0,30.0,444.03499999999997
-30.0,-15.0,30.0,443.885
-25.0,-15.0,30.0,443.445
-20.0,-15.0,30.0,443.105
-15.0,-15.0,30.0,442.715
-10.0,-15.0,30.0,442.445
-5.0,-15.0,30.0,442.2075
0.0,-15.0,30.0,442.03000000000003
5.0,-15.0,30.0,442.025
10.0,-15.0,30.0,442.05
15.0,-15.0,30.0,442.22
20.0,-15.0,30.0,442.36
25.0,-15.0,30.0,442.6475
30.0,-15.0,30.0,442.96500000000003
35.0,-15.0,30.0,443.365
-35.0,-10.0,30.0,444.27
-30.0,-10.0,30.0,443.84999999999997
-25.0,-10.0,30.0,443.46
-20.0,-10.0,30.0,443.09
-15.0,-10.0,30.0,442.75
-10.0,-10.0,30.0,442.39
-5.0,-10.0,30.0,442.145
0.0,-10.0,30.0,442.05
5.0,-10.0,30.0,441.975
10.0,-10.0,30.0,442.06
15.0,-10.0,30.0,442.14
20.0,-10.0,30.0,442.38
25.0,-10.0,30.0,442.62
30.0,-10.0,30.0,442.96999999999997
35.0,-10.0,30.0,443.3
-35.0,-5.0,30.0,444.2733333333333
-30.0,-5.0,30.0,443.935
-25.0,-5.0,30.0,443.53749999999997
-20.0,-5.0,30.0,443.15
-15.0,-5.0,30.0,442.78999999999996
-10.0,-5.0,30.0,442.48999999999995
-5.0,-5.0,30.0,442.28249999999997
